id,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,EXT,AGR,CON,NEG,OPE,coding,cooking,dancing,gaming,music,painting,photography,reading,sports,tech,travel,writing,age_13-18,age_18-25,age_26-30,age_31-40,age_41-50,age_60
613,1,1,0.8,0,0.214507698,3,0.788021634,0.466112919,0.319690328,0.723461493,0.679988423,0.073876716,0.446154734,0.926669658,0.236664451,0.423514463,0.444661054,0.350654189,0,0,1,0,0,0,0,1,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
614,1,0,0.7,0,0.507601286,3,0.358776169,0.844220493,0.643222567,0.514329166,0.629251755,0.612543895,0.546418968,0.390342987,0.643032305,0.688101844,0.928433528,0.134813003,0,1,0,0,0,0,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
615,1,1,0.9,0,0.363264642,3,0.341101485,0.59173637,0.474615442,0.362333942,0.736412828,0.63618132,0.221768863,0.289445046,0.31900807,0.775480681,0.72434376,0.107763424,0,0,1,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
616,1,0,0,1,0.601241856,3,0.651354336,0.641858966,0.547599971,0.622879917,0.751326189,0.494745453,0.553124124,0.587940798,0.860866391,0.658071947,0.548837979,0.701276957,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
617,1,1,0.5,0,0.340385647,3,0.662242865,0.328655043,0.338425987,0.665268371,0.629818902,0.804370893,0.14559085,0.293299637,0.642253159,0.220348676,0.543510878,0.846750369,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
618,1,0,0,0,0.65611647,3,0.672979256,0.736789387,0.182610911,0.69918183,0.57237999,0.765445015,0.754715871,0.715113656,0.03056575,0.666791208,0.489735718,0.124979476,0,1,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
619,1,0,0,0,0.447999018,3,0.50145024,0.679864989,0.598269198,0.424243702,0.531858774,0.344783463,0.417692008,0.444790583,0.311444685,0.337593199,0.599450704,0.422247727,1,0,0,0,0,0,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
620,1,1,0,0,0.544266757,3,0.220119863,0.677987061,0.763119707,0.515191053,0.559685167,0.421093947,0.490392226,0.547573798,0.258710405,0.459926279,0.601647003,0.035504653,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
621,1,1,0.5,0,0.529602595,3,0.708369153,0.620862618,0.678354332,0.73949447,0.851456112,0.826495331,0.562230393,0.59985468,0.507831614,0.395198176,0.739105477,0.637785267,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
622,0,0,1,1,0.5072315,3,0.772232317,0.849406703,0.61086592,0.615450984,0.330785102,0.681449886,0.550396369,0.429300514,0.543553384,0.232263803,0.583458763,0.318286417,0,1,1,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
623,0,1,0.6,0,0.297702839,3,0.146465697,0.598205531,0.786966242,0.378139502,0.74358802,0.662813436,0.631175626,0.577016627,0.319422033,0.884773647,0.437554731,0,0,0,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
624,1,0,1,0,0.473331609,3,0.726411901,0.541252056,0.239034409,0.888144284,0.719716818,0.976352807,0.573939883,0.831359637,0.257182851,0.912715977,0.091710376,0.830772833,0,1,0,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
625,0,1,0.7,0,0.515090767,3,0.547762975,0.302693939,0.589162308,0.658182441,0.449092744,0.639682432,0.59424333,0.451124222,0.742789185,0.669769972,0.498806051,0.563303022,0,0,0,1,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
626,1,0,0.1,1,0.290528234,3,0.969979802,0.249104809,0.800792036,0.526095623,0.944139155,0.630110177,0.531316935,0.638754445,0.315249076,0.32754672,0.217394566,0.87795701,0,1,0,0,0,0,0,1,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
627,0,0,0.8,0,0.617995472,3,0.681007192,0.783338332,0.500350523,0.524493888,0.709549739,0.688953792,0.651763693,0.655273368,0.50941193,0.315852945,0.571910796,0.165993583,0,0,0,0,1,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
628,0,0,0.5,0,0.317781207,3,0.511622356,0.297715951,0.635023826,0.823488949,0.675740988,0.574986203,0.652319762,0.867019739,0.83040814,0.873872281,0.493946433,0.456336795,0,1,0,0,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
629,0,0,0,1,0.502602151,3,0.763591285,0.271409625,0.500778476,0.678038781,0.563783967,0.672877022,0.62567899,0.489340834,0.64411906,0.655594776,0.166103469,0.535115807,0,0,1,0,0,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
630,1,1,1,0,0.399242059,3,0.733547186,0.528857529,0.202202174,0.449624405,0.647647402,0.359557012,0.782446413,0.463010071,0.946378171,0.48584936,0.529364122,0.444135277,0,1,0,1,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
631,1,0,0,0,0.451878631,3,0.50415616,0.927931446,0.501424651,0.347935626,0.820376167,0.535702278,0.560686435,0.604779109,0.701661592,0.84513995,0.535214426,0.779683531,0,0,0,1,0,1,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
632,0,1,0.6,1,0.557045238,3,0.538613838,0.645670209,0.060874267,0.779218674,0.503266204,0.572802996,0.538087256,0.761132965,0.422062382,0.459172953,0.951405331,0.077754392,0,0,0,1,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
633,1,0,0,1,0.184353763,3,0.446916912,0.509911957,0.390852798,0.542997872,0.86613418,0.653231251,0.861021052,0.886372838,0.293495982,0.354284261,0.304011526,0.957022675,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
634,1,0,0.3,0,0.28001459,3,0.785771571,0.719506582,0.331588407,0.417760518,0.585543265,0.773725803,0.783420445,0.436797774,0.560765763,0.312519295,0.620696639,0.645399038,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
635,1,0,0.8,0,0.304192657,3,0.402583479,0.467108064,0.980277319,0.529068981,0.410757682,0.164901446,0.696075735,0.701300441,0.372061828,0.227307021,0.963717231,0.358888296,1,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
636,1,0,0.4,1,0.513316144,3,0.734252433,0.424312948,0.431697944,0.602415764,0.721062232,0.595325496,0.669146445,0.7392254,0.380767244,0.330576438,0.720454718,0.330886901,0,0,0,0,0,0,0,1,1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
637,0,0,0.4,0,0.407616084,3,0.641683665,0.426228976,0.218933088,0.501962367,0.749950923,0.766306558,0.764309942,0.274101842,0.233889428,0.631032406,0.956130859,0.874888481,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
638,1,1,0.2,0,0.446640188,3,0.303496598,0.649896403,0.430621254,0.560215082,0.59675857,0.915551344,0.882698864,0.90396328,0.681049188,0.617858015,0.182017249,1,0,1,1,0,0,0,0,0,1,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
639,1,0,0.4,0,0.241118154,3,0.305394039,0.773992119,0.371978118,0.622094644,0.58691199,0.560560111,0.686565767,0.168889918,0.574455342,0.524496202,0.086465042,0.241984572,0,0,0,1,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
640,0,1,0.7,0,0.255727456,3,0.764346861,0.23672732,0.728444141,0.722866747,0.565531289,0.525547861,0.656285488,0.828222894,0.866638425,0.331746167,0,0.584729974,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
641,1,0,0.7,0,0.447607888,3,0.304159995,0.461416849,0.722559636,0.71447477,0.552138699,0.457921948,0.5802056,1,0.295949052,0.861754817,0.371473798,0.215523075,0,0,0,0,1,0,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
642,0,0,0.9,0,0.155334123,3,0.188861673,0.479137926,0.407262449,0.534117075,0.712218244,0.398081555,0.620088802,0.769721569,0.620185883,0.008927278,0.472148636,0.428482775,0,0,0,0,0,1,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
643,1,1,0.4,0,0.529863472,3,0.558409736,0.462001841,0.253146517,0.500648646,0.56871493,0.708646795,0.839659481,0.75363531,0.657045658,0.303704573,0.3569683,0.335902214,0,0,0,0,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
644,0,0,0.5,0,0.422121944,3,0.555647473,0.78428995,0.631557931,0.87423422,0.618813178,0.290050365,0.85958561,0.806776018,0.199728952,0.497279681,0.507284919,0.516636492,1,0,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
645,0,0,0.4,0,0.538162215,3,0.302415997,0.387665092,0.377883645,0.65961884,0.873283385,0.479911269,0.53639699,0.328542584,0.271089503,0.27551347,0.522884519,0.528699391,0,0,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
646,0,1,0.4,0,0.362586544,11,0.398922932,0.708891563,0.724265978,0.667098311,0.968586857,0.33047241,0.305744138,0.807238396,0.813938232,0.419961275,0.715080687,0.595762779,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
647,1,1,0.4,1,0.591179553,11,0.472765118,0.352373894,0.552788649,0.701102886,0.602636504,0.681037932,0.492469486,0.703329721,0.504089472,0.531281035,0.919544588,0.403532761,0,0,1,1,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
648,1,1,0,1,0.37788301,11,0.382098415,0.57525705,0.680756236,0.480074979,0.798124859,0.680967206,0.868883821,0.515630593,0.336314037,0.411772114,0.017925661,0.37511693,0,0,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
649,0,1,0.3,0,0.332779423,11,1,0.813398259,0.692126385,0.739092511,0.753011512,0.64177287,0.641536403,0.526743376,0.573097688,0.364344391,0.574181194,0.517001089,1,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
650,0,0,0.1,0,0.494487449,11,0.176941212,0.481143898,0.739890665,0.752526989,0.714220829,0.708008355,0.49712519,0.566849584,0.111805312,0.443117756,0.490583673,0.804149714,0,0,0,0,0,0,1,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
651,1,1,1,0,0.350802446,11,0.533103789,0.772053463,0.048833137,0.493180694,0.593565345,0.783795674,0.832506149,0.623952,0.455667574,0.357692857,0.352283297,0.012628928,1,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
652,1,0,0.5,0,0.297164931,11,0.525359742,0.532464526,0.527150242,0.555202543,0.943038157,0.469960805,0.406713657,0.454353949,0.813143066,0.35996018,0.732894458,1,0,0,0,1,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
653,0,0,0.7,1,0.381584499,11,0.634384181,0.705578575,0.295113516,0.498468707,0.709876101,0.418547332,0.421688683,0.765083861,0.44067143,0.199930581,0.678344205,0.436335013,0,0,0,1,0,1,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
654,0,1,0.7,0,0.491587515,11,0.448519442,0.441892758,0.435840533,0.628363378,1,0.733120026,0.61316066,0.388282915,0.277517567,0.707261523,0.756092269,0.564948837,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
655,0,0,0.3,0,0.453729827,11,0.678378842,0.64078992,0.405201661,0.727496737,0.764933134,0.558940105,0.559023336,0.581577444,0.548591591,0.2744473,0.416727936,0.163383383,0,0,0,0,0,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
656,1,0,0.7,0,0.465803497,11,0.629336097,0.570728552,0.861947392,0.471091792,0.698565588,0.680557952,0.803402933,0.370669411,0.70154234,0.044878691,0.969381353,0.828627804,1,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
657,0,0,0.6,0,0.401610759,11,0.712833634,0.674575126,0.65031158,0.684005525,0.604734457,0.47457818,0.61944846,0.399362212,0.220998324,0.162891173,0.508790845,0.445243577,1,0,1,0,0,0,1,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
658,1,0,0.9,0,0.415193722,11,0.429708368,0.472052754,0.52722811,0.867627104,0.471477478,0.19034377,0.608980386,0.487767076,0.301835922,0.444567459,0.233704425,0.687505016,0,0,1,0,0,0,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
659,1,0,0.6,0,0.417135163,11,0.452977649,0.736364131,0.403672056,0.967369136,0.751310825,0.820341261,0.509095839,0.496167513,0.83574012,0.32841283,0.344360796,0.276268645,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
660,0,0,0.8,1,0.426028916,11,0.396174453,0.885898214,0.323792693,0.48798557,0.740233421,0.629278627,0.402482264,0.873035902,0.451603758,0.78539335,0.753321263,0.132474595,1,0,1,0,0,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
661,0,0,0.8,0,0.306237147,11,0.776465108,0.359718915,0.551789819,0.50128379,0.626445189,0.630145955,0.58683385,0.898156235,0.640374425,0.761701143,0.286436843,0.707404108,0,0,0,0,1,0,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
662,0,0,0.3,0,0.43429267,11,0.536041732,0.558833967,0.589164436,0.739582335,0.6509692,0.428945669,0.685190266,0.53538459,0.337566204,0.235832133,0.52194709,0.610549125,0,1,0,0,0,0,0,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
663,1,0,0.1,1,0.462092334,11,0.717098412,0.417176923,0.633190531,0.752910918,0.706928917,0.649539457,0.466887655,0.608482853,0.384086919,0.777729569,0.956247801,0.53488247,1,1,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
664,0,0,0.8,1,0.471530469,11,0.606865807,0.602637963,0.465162497,0.714457738,0.523597706,0.306732994,0.370118379,0.470560444,0.506016554,0.258470903,0.938222631,0.126928018,0,0,0,0,1,1,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
665,1,1,0.6,1,0.390411672,11,0.292369985,0.4126351,0.597205191,0.731644334,0.543719228,0.465104867,0.420658873,0.309515222,1,0.572868318,0.627999299,0.399438591,0,1,0,0,0,0,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
666,1,1,0.2,0,0.354048486,11,0.828360584,0.669794055,0.627517047,0.757404491,0.65679591,0.553648348,0.189454551,0.506492576,0.920767346,0.687261329,0.570465749,0.21118735,0,1,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
667,0,0,0.6,1,0.38312303,11,0.717240226,0.735161393,0.240205306,0.524113348,0.645541784,0.535248259,0.795624685,0.197675567,0.159035386,0.113797637,0.783811153,0.499537037,0,1,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
668,0,0,0.3,0,0.528836329,11,0.661235218,0.713308611,0.539133423,0.745098004,0.923421811,0.135051567,0.498654663,0.314082971,0.675861074,0.177567062,0.386144952,0.296718277,0,0,0,0,1,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
669,0,1,0.4,0,0.346854619,11,0.730581345,0.59444165,0.302893235,0.458124607,0.707097836,0.379344246,0.65412177,0.509692026,0.28343983,0.336648604,0.241782039,0.686867475,0,0,0,0,0,0,0,1,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
670,1,0,0,0,0.224973071,11,0.854184013,0.424917505,0.543083914,0.600777263,0.740654764,0.584856119,0.472649626,0.489948818,0.458987359,0.362676547,0.627828622,0.476853141,0,0,0,0,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
671,0,0,0.7,0,0.434358058,11,0.808074249,0.503931545,0.692414522,0.425490302,0.686737169,0.23072389,0.618874567,0.239968949,0.731989718,0.651119898,0.921776773,0.768854034,0,0,0,0,1,0,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
672,0,0,0,1,0.404112489,11,0.583135333,0.352277225,0.320846065,0.779804594,0.687541738,0.719800303,0.327700974,0.75327796,0.383817746,0.79588819,0.595952166,0.75258495,1,0,0,0,0,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
673,1,0,0.2,0,0.562046329,11,0.432181642,0.472113054,0.236106496,0.604631063,0.638666326,0.640528537,0.619667262,0.441553935,0.677812732,0.651313243,0.702507057,0.631330617,0,0,0,0,0,0,0,1,1,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
674,1,0,0.4,0,0.299303785,11,0.647078639,0.64796297,0.851382148,0.645624981,0.647521388,0.575841887,0.774163215,0.594664129,0.363283843,0.571679988,0.687464489,0.650349799,0,1,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
675,1,0,0.5,1,0.43489144,11,0.326073695,0.694189463,0.457747568,0.605075396,0.800027032,0.750054901,0.575222671,0.817645226,0.757078131,0.260982679,0.780038047,0.960724845,0,0,0,1,1,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
676,1,1,0.6,0,0.469227681,11,0.48541102,0.664033893,0.316270021,0.788234884,0.652764196,0.776007131,0.625862223,0.030419988,0.528221151,0.292494577,0.432967084,0.716984418,1,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
677,0,0,0.9,0,0.38702907,11,0.786604178,0.535648775,0.898509424,0.880906769,0.400418744,0.690895142,0.577457519,0.05232276,0.4265553,0.309912989,0.734567932,0.194991265,1,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
678,1,0,0.7,1,0.309243969,11,0.610983617,0.505217313,0.378333651,0.775409013,0.600570671,0.571913559,0.573391837,0.637758092,0.256329672,0.515249358,0.198163563,0.317833532,1,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
679,1,0,0.8,0,0.424155193,11,0.534245853,0.694322737,0.494908668,0.705051672,0.338944308,0.8520203,0.552735878,0.366377466,0.186118071,0,0.678278152,0.268213271,0,0,0,0,0,0,0,1,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
680,0,1,0.2,0,0.629765643,11,0.615912937,0.473412611,0.611116148,0.356428311,0.852861337,0.63915137,1,0.593692924,0.696014494,0.778849182,0.262720275,0.781732868,0,0,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
681,1,0,0.5,0,0.447379402,11,0.667900845,0.402937661,0.31177845,0.41358781,0.775872921,0.805330476,0.30947894,0.024985712,0.993876234,0.351122401,0.920183397,0.824051339,0,1,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
682,0,0,0.9,0,0.639617869,11,0.665096109,0.669465835,0.522780789,0.401795292,0.674548551,0.600314704,0.53320782,0.552813769,0.98659354,0.022019355,0.442308923,0.785989467,1,1,0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
683,0,0,0.1,0,0.389906792,11,0.867152403,0.863366629,0.892278739,0.654887072,0.636803603,0.490053819,0.602062446,0.435488329,0.449120356,0.113323329,0.603807897,0.595110615,0,0,0,0,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
684,1,0,0.5,0,0.379514615,11,0.534745611,0.549938354,0.627007096,0.660300315,0.722921897,0.722471681,0.611837799,0.059217821,0.429404303,0.159053454,0.809518054,0.952884029,0,0,0,1,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
685,1,0,0.6,1,0.422627614,11,0.413535085,0.564492236,0.540778081,0.789633181,0.504979607,0.702517091,0.510311989,0.406316556,0.732749155,0.165622944,0.500767633,0.23061025,0,0,1,0,0,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
686,1,0,0.6,0,0.389990235,11,0.639765606,0.548420527,0.571816004,0.66660108,0.52935931,0.394787954,0.53016867,0.727022413,0.277174227,0.343737637,0.317021643,0.622550761,0,0,0,0,0,1,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
687,1,1,0.3,0,0.529010953,11,0.773179402,0.416309333,0.500424143,0.584465371,0.758984578,0.601014887,0.525058686,0.251720819,0.241256827,0.562668255,0.545734972,0.576797314,0,0,1,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
688,1,0,0.8,0,0.598945137,11,0.711761225,0.918649944,0.771482214,0.517646097,0.671382164,0.740673589,0.28071455,0.383588604,0.627648241,0.783406529,0.670361778,0.809727367,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
689,0,0,1,1,0.470598985,11,0.761812447,0.572468915,0.481145826,0.523098602,0.514690807,0.478472956,0.750367312,0,1,0.017216773,0.162132788,0.459254403,0,1,0,0,0,0,1,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
690,0,1,0.6,0,0.578604234,11,0.63960407,0.222552447,0.48754453,0.727896954,0.66872367,0.761286994,0.597988219,0.665474371,0.238015027,0.002715607,0.899379821,0.256833772,0,0,0,0,0,0,1,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
691,1,0,0.5,1,0.478824011,11,0.565105292,0.708716234,0.57801627,0.871483748,0.69420461,0.596792633,0.613132088,0.280176103,0,0.751446615,0.359892328,0.654741583,0,0,0,0,1,0,1,1,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
692,1,1,1,0,0.420461694,11,0.287382413,0.605472581,0.440989386,0.49578436,0.599819715,0.622190324,0.452343949,0.307425046,0.350343388,0.778731132,0.351482137,0.823071074,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
693,1,0,0.9,0,0.485120921,11,0.599206169,0.656991788,0.502612162,0.257991102,0.857236547,0.623637911,0.695622175,0,0.77390297,0.415068421,0.470658601,0.563847529,1,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
694,0,0,0.9,0,0.568625988,11,0.35458357,0.532830189,0.443851963,0.47472424,0.790584237,0.745809447,0.875674078,0.696655715,0.716708953,0.348492902,0.454541627,0.386175675,0,0,1,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
695,0,1,0.4,1,0.436120976,11,0.565620612,0.484085988,0.574945772,0.442198307,0.663396241,0.283209979,0.841805191,0.426521122,0.260291196,0.380882341,0.675737139,0.61626326,0,1,0,0,0,1,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
696,1,0,0.7,1,0.468554316,11,0.460706621,0.676320125,0.703377151,0.793048713,0.873367443,0.58498349,0.568845286,0.592170365,0.399346221,0.466077522,0.564308643,0.316945012,1,0,0,0,1,0,1,0,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
697,0,0,0.4,1,0.233236199,11,0.001600731,0.596634986,0.370191538,0.602761882,0.741275095,0.576410385,0.535630896,0.62000885,0.930576635,0.162920895,0.324768963,0.781873785,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
698,1,0,0.7,1,0.471139452,11,0.444588047,0.659775471,0.580050914,0.541276698,0.711841082,0.279131775,0.584291077,0.330563159,0.214264202,0.704584342,0.265810769,0.216370572,1,0,0,0,0,0,0,0,1,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
699,0,0,0.1,1,0.61612072,11,0.647460175,0.517090254,0.388541505,0.623220806,0.683941572,0.605108133,0.693047337,0.504689619,0.331289507,0.394883342,0.386333918,0.275150614,1,0,0,0,0,1,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
700,0,0,0.8,1,0.695386751,11,0.541950939,0.680284249,0.219171066,0.463371635,0.587394895,0.682110282,0.786898575,0.625576403,0.230515627,0.611900171,0.031832248,0.310350591,0,1,0,0,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
701,1,0,1,0,0.431485443,11,0.637674437,0.812525043,0.273755231,0.770899957,0.555960847,0.482062525,0.560228018,0.178798668,0.50714404,0.937121472,0.607628774,0.225416014,1,0,1,0,0,0,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
702,0,1,0.1,0,0.432910511,11,0.676312789,0.76062162,0.739976726,0.551726969,0.643846178,0.741254014,0.655490354,0.064314714,0.373037017,0.707501975,0.594388542,0.235942313,0,1,0,1,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
703,0,0,0.9,0,0.550102368,11,0.160840032,0.453424891,0.444355006,0.444477972,0.63377313,0.690060651,0.574872127,0.674227903,0.679276021,0.655125923,1,0.380272818,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
704,0,0,0.9,0,0.532619541,11,0.561619156,0.588459609,0.434553213,0.426690342,0.512794127,0.270665424,0.601126702,0.756785501,0.623282444,0.598084159,0.462498862,0.090507834,0,1,1,0,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
705,0,1,0.7,0,0.324681858,2,0.493969029,0.762621297,0.827972915,0.55044931,0.536187122,0.38732367,0.441822516,0.380726716,0.285247205,0.558528355,1,0.320420012,0,0,0,0,0,1,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
706,0,0,0.8,0,0.298120339,2,0.304506017,0.618560576,0.727525728,0.636928323,0.699314047,0.610447345,0.272441013,0.728767229,0.438253531,0.275820186,0.755642414,0.6593313,0,0,0,0,0,0,1,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
707,0,0,0.7,0,0.569409675,2,0.524349201,0.349140727,0.455590658,0.305515707,0.861300078,0.466439079,0.504211614,1,0.329136606,0.327865364,0.446075323,0.275382735,0,0,1,0,1,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
