id,age,education_level,cgpa,math_score,physics_score,biology_score,history_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,weekly_self_study_hours,interests,budget,career_demand_score,career_aspiration,coding,cooking,dance,finance,gaming,history,music,painting,reading,research,science,sports,travel,writing
237,26,2,0.2400000000000002,0.3600000000000001,0.8400000000000001,0.32000000000000006,0.54,0.25,0.5,1.0,0.5,0.25,0.2857142857142857,3,0.4375,0.9999999999999998,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1
238,25,3,0.44000000000000017,0.6600000000000001,0.40000000000000013,0.5800000000000001,0.24,0.25,0.25,0.75,0.5,0.25,0.3714285714285714,1,0.1875,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,23,3,0.74,0.6600000000000001,0.56,0.45999999999999996,0.7,0.5,0.5,0.0,0.25,0.25,0.5428571428571429,3,0.3125,0.7142857142857142,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
240,19,3,0.5,0.45999999999999996,0.3400000000000001,0.6400000000000001,0.19999999999999996,0.75,0.0,0.5,0.0,0.25,0.6000000000000001,0,0.5,0.5714285714285714,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1
241,14,0,0.10000000000000009,0.21999999999999997,0.6200000000000001,0.14000000000000012,0.10000000000000009,0.25,0.25,0.75,1.0,0.25,0.7142857142857142,1,0.5,0.42857142857142855,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0
242,23,3,0.6600000000000001,0.76,0.41999999999999993,0.40000000000000013,0.6200000000000001,0.5,0.25,0.0,0.25,0.25,0.6285714285714286,3,0.125,0.28571428571428564,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0
243,20,3,0.7600000000000002,0.17999999999999994,0.9000000000000001,0.6000000000000001,0.3400000000000001,0.75,0.0,0.25,0.75,0.5,0.3142857142857143,1,0.5625,0.857142857142857,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
244,21,3,0.74,0.30000000000000004,0.30000000000000004,0.5,0.40000000000000013,0.0,0.75,0.25,0.5,0.5,0.45714285714285713,2,0.5,0.0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0
245,27,2,0.40000000000000013,0.5800000000000001,0.52,0.32000000000000006,0.15999999999999992,0.25,0.0,1.0,0.5,1.0,0.5142857142857142,3,0.5625,0.28571428571428564,11,0,0,0,0,0,0,0,1,1,0,1,0,0,0
246,19,3,0.8200000000000001,0.72,0.41999999999999993,0.45999999999999996,0.48,1.0,0.75,0.25,0.0,0.5,0.2857142857142857,3,0.5625,0.7142857142857142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
247,14,0,0.5,0.41999999999999993,0.52,0.8,0.08000000000000007,0.5,0.5,0.5,0.5,0.25,0.6285714285714286,2,0.5,0.5714285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,25,2,0.6000000000000001,0.3400000000000001,0.3600000000000001,0.10000000000000009,0.5800000000000001,0.75,0.5,0.0,0.5,0.25,0.42857142857142855,2,0.375,0.7142857142857142,11,1,0,0,0,0,0,0,0,0,0,1,0,1,0
249,19,3,0.8600000000000003,0.6000000000000001,1.0,0.26,0.6400000000000001,0.0,1.0,0.5,0.5,0.5,0.6000000000000001,0,0.3125,0.28571428571428564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
250,21,3,0.56,0.5800000000000001,0.06000000000000005,0.28,0.3400000000000001,1.0,0.5,0.5,0.25,0.75,0.2857142857142857,3,0.1875,0.14285714285714285,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1
251,20,3,0.06000000000000005,0.0,0.6400000000000001,0.30000000000000004,0.40000000000000013,0.75,0.25,1.0,0.75,0.5,0.5428571428571429,3,0.25,0.7142857142857142,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0
252,21,3,0.6000000000000001,0.0,0.6600000000000001,0.8600000000000001,0.1200000000000001,0.25,0.25,0.25,0.0,0.5,0.2857142857142857,0,0.25,0.9999999999999998,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
253,22,3,0.8200000000000001,0.7,0.26,0.14000000000000012,0.3400000000000001,0.25,0.5,0.75,0.5,0.25,0.5428571428571429,1,0.5625,0.7142857142857142,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
254,22,3,0.7600000000000002,0.8800000000000001,0.45999999999999996,0.26,0.3800000000000001,0.25,0.5,0.75,0.25,0.5,0.34285714285714286,1,0.375,0.7142857142857142,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255,22,3,0.18000000000000016,0.54,0.24,0.6400000000000001,0.7,0.25,0.25,0.25,0.75,0.5,0.657142857142857,3,0.25,0.42857142857142855,10,0,0,1,0,0,0,0,0,1,0,0,1,0,0
256,18,3,0.2400000000000002,0.3400000000000001,0.43999999999999995,0.5,0.1200000000000001,0.5,0.25,0.5,0.5,0.75,0.5428571428571429,1,0.375,0.857142857142857,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0
257,22,3,0.28000000000000025,0.24,0.6799999999999999,0.3600000000000001,0.5800000000000001,0.5,0.75,0.5,0.25,0.25,0.057142857142857134,0,0.4375,0.42857142857142855,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
258,23,3,0.4800000000000002,0.40000000000000013,0.52,0.40000000000000013,0.10000000000000009,0.25,0.25,0.5,0.25,0.0,0.2,3,0.625,0.5714285714285714,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,13,0,0.8200000000000001,0.48,0.48,0.43999999999999995,0.32000000000000006,0.5,0.5,0.0,0.25,0.0,0.2857142857142857,1,0.1875,0.28571428571428564,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1
260,24,3,0.2400000000000002,0.5,0.6000000000000001,0.17999999999999994,0.0,0.0,0.5,0.25,0.75,0.0,0.3714285714285714,1,0.25,0.9999999999999998,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
261,21,3,0.28000000000000025,0.3400000000000001,0.6200000000000001,0.52,0.7,0.0,0.75,0.5,0.5,0.25,0.39999999999999997,2,0.4375,0.9999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,13,0,0.4800000000000002,0.5,0.3400000000000001,0.6600000000000001,0.32000000000000006,0.5,0.0,0.0,0.25,0.25,0.2571428571428571,0,0.75,0.28571428571428564,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,18,3,0.5,0.24,0.6400000000000001,0.3400000000000001,0.21999999999999997,0.75,0.0,0.5,0.5,0.75,0.6000000000000001,0,0.5,0.42857142857142855,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
264,14,0,0.54,0.48,0.56,0.0,0.54,0.25,0.5,0.75,0.5,0.75,0.6285714285714286,1,0.25,0.14285714285714285,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
265,18,3,0.44000000000000017,0.9199999999999999,0.30000000000000004,0.3600000000000001,0.0,0.25,0.25,0.25,0.25,0.5,0.11428571428571427,2,0.5625,0.857142857142857,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1
266,23,2,0.18000000000000016,0.32000000000000006,0.32000000000000006,0.15999999999999992,0.56,0.5,0.0,0.5,0.0,0.5,0.4857142857142857,3,0.375,0.42857142857142855,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0
267,18,3,0.4800000000000002,0.3400000000000001,0.48,0.14000000000000012,0.3800000000000001,0.25,0.25,0.5,0.0,0.5,0.2,1,0.75,0.5714285714285714,9,0,0,0,0,0,1,0,0,0,0,0,1,1,0
268,19,3,0.52,0.43999999999999995,0.24,0.6600000000000001,0.17999999999999994,0.25,0.25,0.0,0.75,0.0,0.5142857142857142,3,0.5,0.7142857142857142,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1
269,15,0,0.3400000000000001,0.41999999999999993,0.54,0.15999999999999992,0.7,0.25,0.5,0.5,0.75,0.25,0.6285714285714286,3,0.375,0.0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
270,15,0,1.0,0.28,0.5,0.3800000000000001,0.41999999999999993,0.0,0.5,0.25,0.0,0.5,0.3714285714285714,1,0.8125,0.5714285714285714,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
271,17,1,0.6600000000000001,0.52,0.3800000000000001,0.5,0.08000000000000007,0.25,0.5,0.25,0.5,0.25,0.5714285714285714,0,0.375,0.5714285714285714,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,20,3,0.3800000000000001,0.54,0.48,0.6400000000000001,0.10000000000000009,0.0,0.5,0.25,0.25,0.5,0.39999999999999997,0,0.625,0.7142857142857142,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,15,0,0.3400000000000001,0.6400000000000001,0.54,0.1200000000000001,0.6600000000000001,0.5,0.5,0.75,0.25,0.75,0.39999999999999997,1,0.25,0.857142857142857,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
274,30,3,0.6000000000000001,0.28,0.30000000000000004,0.9000000000000001,0.72,0.75,0.75,0.25,0.25,0.5,0.17142857142857143,1,0.5,0.28571428571428564,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1
275,13,0,0.3600000000000001,0.3600000000000001,0.08000000000000007,0.45999999999999996,0.8,0.25,0.75,0.75,0.25,0.25,0.45714285714285713,3,0.4375,0.42857142857142855,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,15,0,0.5,0.45999999999999996,0.6000000000000001,0.15999999999999992,0.0,0.75,0.5,0.25,0.0,0.0,0.5428571428571429,0,0.375,0.42857142857142855,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0
277,21,3,0.8399999999999999,0.3400000000000001,0.45999999999999996,0.21999999999999997,0.7,0.5,0.5,0.25,0.0,0.5,0.2857142857142857,3,0.4375,0.7142857142857142,11,0,0,1,0,1,0,0,0,0,0,0,1,0,0
278,22,3,0.9000000000000001,0.45999999999999996,0.52,0.6400000000000001,0.48,0.5,0.75,0.25,0.25,0.0,0.3714285714285714,1,0.5,0.0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,15,0,0.3800000000000001,0.52,0.74,0.41999999999999993,0.0,0.75,0.25,0.0,0.25,0.25,0.4857142857142857,2,0.4375,0.7142857142857142,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
280,22,3,1.0,0.96,0.32000000000000006,0.32000000000000006,0.56,0.5,0.25,0.0,0.0,0.5,0.39999999999999997,0,0.5625,0.14285714285714285,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,22,3,0.5,0.56,0.30000000000000004,0.040000000000000036,0.15999999999999992,0.5,0.25,0.5,0.5,0.5,0.4857142857142857,1,0.5,0.14285714285714285,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0
282,13,0,0.7800000000000002,0.26,0.43999999999999995,0.21999999999999997,0.15999999999999992,0.5,0.5,0.25,0.5,0.5,0.4857142857142857,0,0.8125,0.857142857142857,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
283,13,0,0.6600000000000001,0.8200000000000001,0.28,0.40000000000000013,0.5,0.5,0.5,0.75,0.0,0.5,0.45714285714285713,2,0.375,0.28571428571428564,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
284,18,3,0.6399999999999999,0.43999999999999995,0.40000000000000013,0.10000000000000009,0.6400000000000001,0.75,0.25,0.25,0.25,0.5,0.5428571428571429,3,0.0625,0.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
285,21,3,0.7000000000000002,0.24,0.21999999999999997,0.19999999999999996,0.08000000000000007,0.5,1.0,0.75,0.5,0.25,0.34285714285714286,2,0.6875,0.857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,13,0,0.8399999999999999,0.56,0.8,0.43999999999999995,0.26,0.25,0.0,0.25,0.5,1.0,0.7714285714285714,1,0.3125,0.5714285714285714,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
287,17,1,0.56,0.3400000000000001,0.7,0.5800000000000001,0.8800000000000001,0.25,0.5,0.0,0.75,0.25,0.45714285714285713,3,0.875,0.42857142857142855,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0
288,13,0,0.72,0.21999999999999997,1.0,0.17999999999999994,0.6200000000000001,0.25,0.25,0.25,0.5,0.5,0.34285714285714286,1,0.5625,0.5714285714285714,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
289,18,3,0.3400000000000001,0.30000000000000004,0.5800000000000001,0.48,0.3600000000000001,0.5,0.5,0.25,0.5,0.25,0.5142857142857142,1,0.375,0.7142857142857142,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
290,17,1,0.3600000000000001,0.17999999999999994,0.1200000000000001,0.0,0.5800000000000001,0.5,0.0,0.5,0.5,1.0,0.2571428571428571,1,0.25,0.5714285714285714,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0
291,20,3,0.9000000000000001,0.5,0.32000000000000006,0.3400000000000001,0.06000000000000005,0.5,0.25,0.25,0.25,0.5,0.3714285714285714,0,0.5625,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
292,22,3,0.3600000000000001,0.6799999999999999,0.3600000000000001,0.3600000000000001,0.0,0.0,0.0,0.75,0.25,0.5,0.7142857142857142,2,0.4375,0.28571428571428564,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,21,3,0.6000000000000001,0.41999999999999993,0.3800000000000001,0.48,0.10000000000000009,0.25,0.25,0.5,0.25,0.25,0.5142857142857142,0,0.3125,0.7142857142857142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,15,0,0.21999999999999997,0.56,0.8200000000000001,0.6200000000000001,0.48,0.75,0.5,0.0,0.0,0.25,0.34285714285714286,2,0.1875,0.7142857142857142,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0
295,13,0,0.40000000000000013,0.30000000000000004,0.7,0.3600000000000001,0.32000000000000006,0.25,1.0,0.5,0.5,0.25,0.42857142857142855,0,0.4375,0.28571428571428564,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0
296,22,3,0.6800000000000002,0.54,0.54,0.3400000000000001,0.28,0.5,0.25,0.5,0.5,0.25,0.3714285714285714,3,0.375,0.42857142857142855,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
297,13,0,0.40000000000000013,0.56,0.8400000000000001,0.6200000000000001,0.30000000000000004,0.25,0.75,0.5,0.75,0.5,0.3714285714285714,1,0.625,0.7142857142857142,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
298,14,0,0.6800000000000002,0.3600000000000001,0.5800000000000001,0.45999999999999996,0.0,0.5,0.25,0.5,0.0,0.25,0.4857142857142857,3,0.5,0.5714285714285714,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,16,1,0.11999999999999988,0.6400000000000001,0.21999999999999997,0.32000000000000006,0.54,0.25,0.25,0.5,0.25,0.5,0.42857142857142855,1,0.3125,0.28571428571428564,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300,18,3,0.6000000000000001,0.74,0.43999999999999995,0.5,0.6400000000000001,0.25,0.5,0.25,0.0,0.25,0.17142857142857143,1,0.3125,0.5714285714285714,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
301,13,0,0.6000000000000001,0.3600000000000001,0.72,0.3800000000000001,0.40000000000000013,0.5,0.25,0.5,0.5,0.25,0.3142857142857143,1,0.4375,0.857142857142857,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
302,23,3,0.72,0.3800000000000001,0.48,0.48,0.32000000000000006,0.25,0.75,0.5,0.0,0.0,0.39999999999999997,0,0.25,0.28571428571428564,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
303,18,3,0.5800000000000001,0.28,0.48,0.1200000000000001,0.5800000000000001,0.5,0.25,0.5,0.5,0.5,0.39999999999999997,3,0.4375,0.42857142857142855,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
304,19,3,0.6600000000000001,0.6600000000000001,0.43999999999999995,0.54,0.3400000000000001,0.25,0.25,0.5,0.5,0.0,0.42857142857142855,3,0.25,0.857142857142857,10,0,0,0,0,0,0,0,1,1,0,0,0,0,1
305,17,1,0.18000000000000016,0.45999999999999996,0.52,0.3400000000000001,0.15999999999999992,0.25,1.0,0.5,0.5,0.5,0.3142857142857143,0,0.1875,0.14285714285714285,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
306,15,0,0.32000000000000006,0.3800000000000001,0.6400000000000001,0.3600000000000001,0.32000000000000006,1.0,0.0,0.0,0.75,0.0,0.6857142857142857,0,0.3125,0.28571428571428564,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,23,3,1.0,0.8,0.5800000000000001,0.54,0.43999999999999995,0.5,0.0,0.25,0.25,0.5,0.2857142857142857,2,0.6875,0.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
308,17,1,0.40000000000000013,0.41999999999999993,0.48,0.30000000000000004,0.48,0.25,0.75,0.0,0.75,0.25,0.2,3,0.875,0.28571428571428564,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,22,3,0.45999999999999996,0.76,0.78,0.3800000000000001,0.15999999999999992,0.75,1.0,0.5,0.75,0.0,0.3714285714285714,2,0.25,0.7142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,15,0,0.56,0.6400000000000001,0.45999999999999996,0.32000000000000006,0.19999999999999996,0.0,0.25,0.75,0.5,0.5,0.45714285714285713,3,0.4375,0.42857142857142855,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
311,16,1,0.26,0.43999999999999995,0.78,0.17999999999999994,0.48,0.5,0.5,0.5,0.0,0.25,0.2571428571428571,3,0.5625,0.5714285714285714,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
312,19,3,0.32000000000000006,0.52,0.21999999999999997,0.0,0.26,0.0,0.0,0.75,0.75,0.25,0.2285714285714286,0,0.5625,0.7142857142857142,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0
313,25,2,0.8800000000000001,0.54,0.19999999999999996,0.15999999999999992,0.9199999999999999,0.5,0.5,0.5,0.25,0.75,0.4857142857142857,3,0.375,0.28571428571428564,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,21,3,0.7000000000000002,0.21999999999999997,0.17999999999999994,0.8400000000000001,0.52,0.75,0.5,0.25,0.5,0.0,0.7714285714285714,2,0.25,0.28571428571428564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
315,21,3,0.3800000000000001,0.45999999999999996,0.3400000000000001,0.3800000000000001,0.41999999999999993,0.75,0.25,0.0,0.0,0.5,0.3714285714285714,3,0.4375,0.28571428571428564,9,0,0,0,0,1,0,0,0,0,0,1,1,0,0
316,25,2,0.45999999999999996,0.24,0.7,0.8400000000000001,0.0,0.25,0.25,0.75,0.5,0.25,0.4857142857142857,2,0.6875,0.5714285714285714,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0
317,21,3,0.7800000000000002,0.98,0.7,0.6799999999999999,0.3400000000000001,1.0,0.5,0.5,0.0,0.0,0.4857142857142857,3,0.4375,0.42857142857142855,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0
318,22,3,0.18000000000000016,0.15999999999999992,0.6799999999999999,0.15999999999999992,0.6200000000000001,0.25,0.5,0.25,0.25,0.5,0.657142857142857,3,0.375,0.42857142857142855,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0
319,20,3,0.6000000000000001,0.21999999999999997,0.40000000000000013,0.5,0.3400000000000001,0.5,0.5,0.25,0.0,0.5,0.2571428571428571,0,0.75,0.42857142857142855,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0
320,18,3,0.5800000000000001,0.6200000000000001,0.3800000000000001,0.040000000000000036,0.52,0.25,0.0,0.0,0.25,0.25,0.39999999999999997,1,0.3125,0.5714285714285714,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
321,20,3,0.6000000000000001,0.52,0.74,0.72,0.10000000000000009,0.0,0.25,0.25,0.25,0.5,0.4857142857142857,3,0.25,0.5714285714285714,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
322,18,3,0.41999999999999993,0.43999999999999995,0.43999999999999995,0.74,0.5800000000000001,0.0,0.5,0.5,0.0,0.25,0.39999999999999997,1,0.5,0.7142857142857142,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
323,17,1,0.56,0.52,0.3600000000000001,1.0,0.3600000000000001,0.5,0.5,0.25,0.5,0.5,0.5428571428571429,1,0.375,0.857142857142857,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324,13,0,0.26,0.30000000000000004,0.7,0.6200000000000001,0.08000000000000007,0.25,0.75,1.0,0.0,0.25,0.39999999999999997,0,0.1875,0.28571428571428564,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,29,3,1.0,0.5,0.45999999999999996,0.56,0.15999999999999992,0.5,0.25,0.0,0.5,0.0,0.11428571428571427,3,0.25,0.7142857142857142,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0
326,15,0,0.52,0.8800000000000001,0.9000000000000001,0.6600000000000001,0.3800000000000001,0.5,0.5,0.0,0.5,0.5,0.6000000000000001,0,0.25,0.28571428571428564,8,0,0,0,1,0,0,0,0,1,1,0,0,0,0
327,24,3,0.28000000000000025,0.7,0.5,0.17999999999999994,0.9199999999999999,0.5,0.5,0.5,0.5,0.0,0.5714285714285714,1,0.6875,0.5714285714285714,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,19,3,0.7600000000000002,0.6000000000000001,0.6600000000000001,0.15999999999999992,0.6000000000000001,0.25,0.25,0.5,0.75,0.0,0.3142857142857143,3,0.3125,0.28571428571428564,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0
329,14,0,0.6399999999999999,0.48,0.52,0.15999999999999992,0.40000000000000013,0.25,0.25,0.75,0.0,1.0,0.5142857142857142,1,0.25,0.28571428571428564,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
330,22,3,0.26,0.3600000000000001,0.3600000000000001,0.14000000000000012,0.5,0.0,0.75,0.75,0.5,0.75,0.2285714285714286,2,0.4375,0.5714285714285714,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1
331,19,3,0.21999999999999997,0.32000000000000006,0.21999999999999997,0.0,0.17999999999999994,0.5,0.0,0.75,0.25,0.5,0.45714285714285713,3,0.375,0.28571428571428564,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0
332,22,3,0.9800000000000002,0.5800000000000001,0.6000000000000001,0.6200000000000001,0.74,0.25,0.25,0.0,0.25,0.5,0.42857142857142855,3,0.5625,0.857142857142857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
333,26,2,0.6600000000000001,0.6400000000000001,0.48,0.0,0.3800000000000001,0.0,0.75,0.0,0.75,0.5,0.6857142857142857,1,0.375,0.28571428571428564,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
334,20,3,0.44000000000000017,0.32000000000000006,0.3400000000000001,0.24,0.32000000000000006,0.25,0.25,0.25,0.75,0.75,0.4857142857142857,0,0.4375,0.0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,0
335,18,3,0.4800000000000002,0.3800000000000001,0.3400000000000001,0.52,0.32000000000000006,0.0,0.25,0.25,0.25,0.5,0.4857142857142857,1,0.375,0.28571428571428564,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
336,14,0,1.0,0.24,0.6400000000000001,0.40000000000000013,0.43999999999999995,0.0,0.0,0.25,0.75,0.5,0.11428571428571427,1,0.25,0.5714285714285714,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337,21,3,0.41999999999999993,0.7,0.9000000000000001,0.06000000000000005,0.40000000000000013,0.25,0.5,0.0,0.75,0.25,0.4857142857142857,1,0.125,0.28571428571428564,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338,15,0,0.54,0.40000000000000013,0.08000000000000007,0.30000000000000004,0.19999999999999996,1.0,1.0,0.5,0.5,0.25,0.39999999999999997,3,0.75,0.28571428571428564,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
339,20,3,0.6600000000000001,0.19999999999999996,0.5,0.43999999999999995,0.74,0.25,0.75,0.0,0.75,0.25,0.2857142857142857,3,0.25,0.5714285714285714,11,0,0,1,0,1,0,0,0,0,1,0,0,0,0
340,20,3,0.54,0.8200000000000001,0.0,0.14000000000000012,0.72,0.75,0.5,0.25,0.25,0.5,0.11428571428571427,3,0.3125,0.28571428571428564,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
341,14,0,0.45999999999999996,0.6000000000000001,0.6400000000000001,0.06000000000000005,0.26,0.5,0.5,0.0,0.5,0.5,0.45714285714285713,3,0.875,0.857142857142857,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
342,18,3,0.21999999999999997,0.3800000000000001,0.0,0.41999999999999993,0.41999999999999993,0.25,0.25,0.25,0.0,0.25,0.8,2,0.6875,0.5714285714285714,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
343,23,2,0.56,0.5800000000000001,0.6600000000000001,0.3400000000000001,0.19999999999999996,0.25,0.0,0.25,0.5,0.5,0.5142857142857142,2,0.5,0.42857142857142855,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
344,17,1,0.54,0.45999999999999996,0.76,0.3400000000000001,0.6200000000000001,0.25,0.5,0.5,0.75,0.25,0.17142857142857143,0,0.5625,0.7142857142857142,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,13,0,0.72,0.8400000000000001,0.56,0.6400000000000001,0.040000000000000036,0.25,0.75,0.5,0.25,0.25,0.39999999999999997,2,0.25,0.5714285714285714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,19,3,0.52,0.17999999999999994,0.28,0.17999999999999994,0.14000000000000012,0.75,0.25,0.5,0.75,0.25,0.5428571428571429,2,0.375,0.7142857142857142,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347,30,3,0.21999999999999997,0.15999999999999992,0.41999999999999993,0.6200000000000001,0.1200000000000001,0.25,0.75,0.25,0.25,0.25,0.2285714285714286,2,0.25,0.42857142857142855,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
348,22,3,0.56,0.8,0.0,0.43999999999999995,0.19999999999999996,0.0,0.5,0.5,0.25,0.25,0.34285714285714286,2,0.375,0.14285714285714285,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1
349,13,0,0.54,0.15999999999999992,0.32000000000000006,0.43999999999999995,0.3800000000000001,0.0,1.0,0.5,0.0,0.5,0.4857142857142857,1,0.4375,0.28571428571428564,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0
350,26,3,0.8399999999999999,0.98,0.48,0.24,0.41999999999999993,0.5,0.25,1.0,1.0,0.0,0.45714285714285713,1,0.5,0.42857142857142855,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0
351,23,3,0.4800000000000002,0.45999999999999996,0.5800000000000001,0.28,0.28,0.5,0.0,0.5,0.5,0.5,0.6000000000000001,2,0.25,0.42857142857142855,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
352,15,0,0.56,0.41999999999999993,0.0,0.26,0.21999999999999997,0.5,0.25,0.5,0.75,0.5,0.3142857142857143,3,0.1875,0.14285714285714285,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
353,17,1,0.45999999999999996,0.6400000000000001,0.3800000000000001,0.26,0.3400000000000001,0.25,0.25,0.25,0.75,0.25,0.2857142857142857,3,0.25,0.5714285714285714,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
354,25,3,0.6000000000000001,0.5800000000000001,0.54,0.6400000000000001,0.19999999999999996,1.0,0.5,0.25,0.25,0.75,0.6285714285714286,2,0.4375,0.857142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
